Longitude,Latitude,Mean,100,250,500,700,850,1000
47.5,67.5,0.0,0.011,0.019,0.028,0.055,0.091,0.16
47.5,71.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
48.0,54.5,0.0,0.091,0.17,0.177,0.259,0.398,0.448
48.0,55.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
48.0,55.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
48.0,56.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
48.0,57.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
48.0,57.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
48.0,59.0,0.0,0.026,0.047,0.064,0.118,0.19,0.257
48.0,59.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
48.0,60.0,0.0,0.023,0.041,0.056,0.103,0.167,0.238
48.0,62.0,0.0,0.031,0.057,0.075,0.136,0.218,0.279
48.0,62.5,0.0,0.06,0.112,0.141,0.242,0.38,0.409
48.0,64.5,0.0,0.094,0.177,0.186,0.261,0.396,0.442
48.0,65.0,0.0,0.126,0.232,0.27,0.384,0.575,0.55
48.0,68.0,0.0,0.02,0.036,0.046,0.08,0.129,0.196
48.0,68.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
48.5,54.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
48.5,56.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
48.5,56.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
48.5,58.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
48.5,58.5,0.0,0.209,0.389,0.447,0.705,1.097,1.123
48.5,60.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
48.5,61.0,0.0,0.025,0.046,0.06,0.11,0.176,0.245
48.5,63.0,0.0,0.134,0.249,0.331,0.594,0.943,0.873
48.5,63.5,0.0,0.133,0.246,0.258,0.348,0.518,0.505
48.5,65.5,0.0,0.067,0.127,0.16,0.272,0.428,0.483
48.5,66.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
48.5,69.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
48.5,69.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
49.0,55.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
49.0,55.5,0.0,0.097,0.182,0.202,0.309,0.477,0.523
49.0,57.0,0.0,0.031,0.057,0.075,0.136,0.218,0.279
